route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
100,317.0.1,4700283,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700284,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700285,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700286,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700282,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700281,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700280,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700279,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700278,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700277,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700276,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700275,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700274,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700273,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700272,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700271,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700270,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700269,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700268,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700267,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700266,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700265,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700264,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700263,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700262,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700261,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700260,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700259,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700258,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700257,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700256,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700255,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700254,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700253,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700252,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700251,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700250,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700249,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700248,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700247,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700246,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700245,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700244,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700243,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700242,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700241,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700240,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700239,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700238,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700237,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700236,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700235,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700300,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700234,Medical Center Transit Center,,0,950534,221287,0,0
100,317.0.1,4700287,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700288,Medical Center Transit Center,,0,950533,221287,0,0
100,317.0.1,4700289,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700290,Medical Center Transit Center,,0,950532,221287,0,0
100,317.0.1,4700291,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700292,Medical Center Transit Center,,0,950531,221287,0,0
100,317.0.1,4700293,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700294,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700295,Medical Center Transit Center,,0,950530,221287,0,0
100,317.0.1,4700301,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700296,Medical Center Transit Center,,0,950528,221287,0,0
100,317.0.1,4700297,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700298,Medical Center Transit Center,,0,950527,221287,0,0
100,317.0.1,4700299,Medical Center Transit Center,,0,950529,221287,0,0
100,317.0.1,4700354,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700355,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700350,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700351,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700349,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700348,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700347,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700346,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700345,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700344,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700343,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700342,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700341,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700340,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700339,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700338,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700337,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700336,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700335,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700334,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700333,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700332,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700331,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700330,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700329,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700328,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700327,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700326,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700325,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700324,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700323,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700322,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700321,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700320,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700319,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700318,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700317,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700316,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700315,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700314,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700313,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700312,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700311,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700310,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700309,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700308,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700307,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700306,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700305,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700304,Ellis Alley Park & Ride,,1,950534,221290,0,0
100,317.0.1,4700303,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700302,Ellis Alley Park & Ride,,1,950533,221290,0,0
100,317.0.1,4700357,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700368,Ellis Alley Park & Ride,,1,950532,221290,0,0
100,317.0.1,4700358,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700359,Ellis Alley Park & Ride,,1,950531,221290,0,0
100,317.0.1,4700360,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700361,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700362,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700363,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700364,Ellis Alley Park & Ride,,1,950528,221290,0,0
100,317.0.1,4700365,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700366,Ellis Alley Park & Ride,,1,950530,221290,0,0
100,317.0.1,4700352,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700367,Ellis Alley Park & Ride,,1,950529,221290,0,0
100,317.0.1,4700353,Ellis Alley Park & Ride,,1,950527,221290,0,0
100,317.0.1,4700356,Huisache Station Only,,1,950529,221289,0,0
102,317.0.1,4700901,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700900,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700899,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700898,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700897,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700896,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700895,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700887,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700886,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700885,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700884,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700883,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700882,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700881,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700880,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700879,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700878,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700877,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700876,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700875,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700874,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700873,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700872,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700871,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700870,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700869,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700868,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700867,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700866,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700865,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700864,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700863,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700862,Brooks Transit Center,,0,950566,221292,0,0
102,317.0.1,4700861,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700860,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700859,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700858,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700857,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700856,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700855,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700854,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700853,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700852,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700851,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700850,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700849,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700848,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700847,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700846,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700845,Brooks Transit Center,,0,950568,221292,0,0
102,317.0.1,4700844,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700843,Brooks Transit Center,,0,950572,221292,0,0
102,317.0.1,4700842,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700841,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700894,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700840,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700839,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700838,Brooks Transit Center,,0,950570,221292,0,0
102,317.0.1,4700837,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700836,Brooks Transit Center,,0,950571,221292,0,0
102,317.0.1,4700835,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700834,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700893,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700892,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700891,Brooks Transit Center,,0,950569,221292,0,0
102,317.0.1,4700890,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700889,Brooks Transit Center,,0,950567,221292,0,0
102,317.0.1,4700888,Brooks Transit Center,,0,951872,221292,0,0
102,317.0.1,4700950,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700949,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700968,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700967,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700966,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700965,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700948,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700947,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700946,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700945,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700944,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700943,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700942,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700941,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700940,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700939,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700938,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700937,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700936,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700935,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700934,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700933,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700932,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700931,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700930,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700929,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700928,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700927,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700926,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700925,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700924,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700923,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700922,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700921,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700920,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700919,Kel-Lac Transit Center,,1,950566,221294,0,0
102,317.0.1,4700918,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700917,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700916,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700915,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700914,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700913,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700912,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700911,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700910,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700909,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700908,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700907,Kel-Lac Transit Center,,1,950572,221294,0,0
102,317.0.1,4700906,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700905,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700904,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700903,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700902,Kel-Lac Transit Center,,1,950568,221294,0,0
102,317.0.1,4700964,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700963,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700962,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700961,Kel-Lac Transit Center,,1,950571,221294,0,0
102,317.0.1,4700960,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700959,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700958,Kel-Lac Transit Center,,1,950570,221294,0,0
102,317.0.1,4700957,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700956,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700955,Kel-Lac Transit Center,,1,950569,221294,0,0
102,317.0.1,4700954,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700953,Kel-Lac Transit Center,,1,950567,221294,0,0
102,317.0.1,4700952,Kel-Lac Transit Center,,1,951872,221294,0,0
102,317.0.1,4700951,Kel-Lac Transit Center,,1,950567,221294,0,0
103,317.0.1,4701442,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701443,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701444,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701445,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701446,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701447,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701448,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701449,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701450,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701451,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701452,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701453,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701454,Crossroads Park & Ride,,0,950609,221298,0,0
103,317.0.1,4701455,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701456,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701457,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701458,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701459,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701460,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701461,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701462,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701463,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701464,Crossroads Park & Ride,,0,950609,221298,0,0
103,317.0.1,4701465,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701466,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701467,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701468,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701469,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701470,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701471,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701472,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701473,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701474,Crossroads Park & Ride,,0,950609,221298,0,0
103,317.0.1,4701522,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701475,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701476,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701477,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701478,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701479,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701480,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701481,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701482,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701483,Crossroads Park & Ride,,0,950609,221298,0,0
103,317.0.1,4701484,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701485,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701486,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701487,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701488,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701489,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701490,Crossroads Park & Ride,,0,950606,221298,0,0
103,317.0.1,4701491,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701492,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701493,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701494,Crossroads Park & Ride,,0,950609,221298,0,0
103,317.0.1,4701495,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701496,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701497,Crossroads Park & Ride,,0,950611,221298,0,0
103,317.0.1,4701498,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701499,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701500,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701501,Crossroads Park & Ride,,0,950606,221296,0,0
103,317.0.1,4701502,Crossroads Park & Ride,,0,950610,221298,0,0
103,317.0.1,4701503,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701504,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701505,Crossroads Park & Ride,,0,950609,221296,0,0
103,317.0.1,4701506,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701507,Crossroads Park & Ride,,0,950608,221298,0,0
103,317.0.1,4701508,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701509,Crossroads Park & Ride,,0,950607,221298,0,0
103,317.0.1,4701510,Crossroads Park & Ride,,0,950604,221298,0,0
103,317.0.1,4701511,Crossroads Park & Ride,,0,950606,221298,0,0
103,317.0.1,4701512,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701513,Crossroads Park & Ride,,0,950605,221298,0,0
103,317.0.1,4701514,Crossroads Park & Ride,,0,950601,221298,0,0
103,317.0.1,4701515,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701516,Crossroads Park & Ride,,0,950604,221296,0,0
103,317.0.1,4701517,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701518,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701519,Crossroads Park & Ride,,0,950602,221298,0,0
103,317.0.1,4701520,Crossroads Park & Ride,,0,950603,221298,0,0
103,317.0.1,4701521,Commerce & Zarzamora Only,,0,950602,221297,0,0
103,317.0.1,4701523,Madla Transit Center,,1,950610,221301,0,0
103,317.0.1,4701524,Madla Transit Center,,1,950605,221301,0,0
103,317.0.1,4701525,Madla Transit Center,,1,950601,221301,0,0
103,317.0.1,4701526,Madla Transit Center,,1,950611,221301,0,0
103,317.0.1,4701527,Madla Transit Center,,1,950607,221301,0,0
103,317.0.1,4701528,Madla Transit Center,,1,950610,221301,0,0
103,317.0.1,4701529,Madla Transit Center,,1,950605,221301,0,0
103,317.0.1,4701530,Madla Transit Center,,1,950609,221301,0,0
103,317.0.1,4701531,Madla Transit Center,,1,950601,221301,0,0
103,317.0.1,4701532,Madla Transit Center,,1,950608,221301,0,0
103,317.0.1,4701533,Madla Transit Center,,1,950611,221301,0,0
103,317.0.1,4701534,Madla Transit Center,,1,950603,221301,0,0
103,317.0.1,4701535,Madla Transit Center,,1,950607,221301,0,0
103,317.0.1,4701536,Madla Transit Center,,1,950604,221301,0,0
103,317.0.1,4701537,Madla Transit Center,,1,950610,221301,0,0
103,317.0.1,4701538,Madla Transit Center,,1,950602,221301,0,0
103,317.0.1,4701539,Madla Transit Center,,1,950605,221301,0,0
103,317.0.1,4701540,Madla Transit Center,,1,950609,221301,0,0
103,317.0.1,4701541,Madla Transit Center,,1,950601,221301,0,0
103,317.0.1,4701542,Madla Transit Center,,1,950608,221301,0,0
103,317.0.1,4701543,Madla Transit Center,,1,950611,221301,0,0
103,317.0.1,4701544,Madla Transit Center,,1,950603,221301,0,0
103,317.0.1,4701545,Madla Transit Center,,1,950607,221301,0,0
103,317.0.1,4701546,Madla Transit Center,,1,950604,221301,0,0
103,317.0.1,4701547,Madla Transit Center,,1,950610,221301,0,0
103,317.0.1,4701548,Madla Transit Center,,1,950602,221301,0,0
103,317.0.1,4701549,Madla Transit Center,,1,950605,221301,0,0
103,317.0.1,4701550,Madla Transit Center,,1,950609,221301,0,0
