route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
112,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795042__MCOB-DO:121:0:Weekday:1:24MAR:41015:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:1:24MAR:41015:12345,112:138,1,1,N
114,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795043__MCOB-DO:121:0:Weekday:1:24MAR:41055:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:1:24MAR:41055:12345,114:49,1,1,S
166,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795044__MCOB-DO:121:0:Weekday:1:24MAR:41064:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:1:24MAR:41064:12345,166:43,1,1,W
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795045__MCOB-DO:121:0:Weekday:1:24MAR:61002:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61002:12345,201:139,1,1,S
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795046__MCOB-DO:121:0:Weekday:1:24MAR:61006:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61006:12345,202:85,1,1,S
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795047__MCOB-DO:121:0:Weekday:1:24MAR:61010:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61010:12345,201:138,1,1,N
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795048__MCOB-DO:121:0:Weekday:1:24MAR:61006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61006:12345,201:138,1,1,N
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795049__MCOB-DO:121:0:Weekday:1:24MAR:61017:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61017:12345,202:86,1,1,N
120,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795050__MCOB-DO:121:0:Weekday:1:24MAR:31014:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31014:12345,120:97,1,1,W
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795051__MCOB-DO:121:0:Weekday:1:24MAR:61060:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61060:12345,202:86,1,1,N
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795052__MCOB-DO:121:0:Weekday:1:24MAR:61048:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61048:12345,201:138,1,1,N
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795053__MCOB-DO:121:0:Weekday:1:24MAR:41052:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:41052:12345,130:115,1,1,W
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795054__MCOB-DO:121:0:Weekday:1:24MAR:61005:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61005:12345,201:138,1,1,N
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795055__MCOB-DO:121:0:Weekday:1:24MAR:61018:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:61018:12345,202:86,1,1,N
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795056__MCOB-DO:121:0:Weekday:1:24MAR:61041:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61041:12345,202:85,1,1,S
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795057__MCOB-DO:121:0:Weekday:1:24MAR:61005:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61005:12345,201:139,1,1,S
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795058__MCOB-DO:121:0:Weekday:1:24MAR:61027:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:61027:12345,130:112,1,1,E
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795059__MCOB-DO:121:0:Weekday:1:24MAR:41042:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:41042:12345,130:112,1,1,E
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795060__MCOB-DO:121:0:Weekday:1:24MAR:41017:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:41017:12345,130:112,1,1,E
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795061__MCOB-DO:121:0:Weekday:1:24MAR:41051:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:41051:12345,130:112,1,1,E
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795062__MCOB-DO:121:0:Weekday:1:24MAR:61013:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:61013:12345,130:112,1,1,E
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795063__MCOB-DO:121:0:Weekday:1:24MAR:41021:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:41021:12345,130:116,1,1,W
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795064__MCOB-DO:121:0:Weekday:1:24MAR:41042:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:41042:12345,130:115,1,1,W
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795065__MCOB-DO:121:0:Weekday:1:24MAR:61053:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:61053:12345,130:116,1,1,W
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795066__MCOB-DO:121:0:Weekday:1:24MAR:61027:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:61027:12345,130:116,1,1,W
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795067__MCOB-DO:121:0:Weekday:1:24MAR:41005:12345,"Edmonds",0,MCOB-DO:121:0:Weekday:1:24MAR:41005:12345,130:116,1,1,W
202,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795068__MCOB-DO:121:0:Weekday:1:24MAR:61048:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61048:12345,202:85,1,1,S
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795069__MCOB-DO:121:0:Weekday:1:24MAR:61049:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61049:12345,201:139,1,1,S
201,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795070__MCOB-DO:121:0:Weekday:1:24MAR:61060:12345,"Lynnwood",0,MCOB-DO:121:0:Weekday:1:24MAR:61060:12345,201:139,1,1,S
130,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795071__MCOB-DO:121:0:Weekday:1:24MAR:41061:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:41061:12345,130:112,1,1,E
112,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795072__MCOB-DO:121:0:Weekday:1:24MAR:41009:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:1:24MAR:41009:12345,112:138,1,1,N
120,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795073__MCOB-DO:121:0:Weekday:1:24MAR:31005:12345,"Canyon Park",1,MCOB-DO:121:0:Weekday:1:24MAR:31005:12345,120:98,1,1,E
113,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795074__MCOB-DO:121:0:Weekday:1:24MAR:41057:12345,"Mukilteo",1,MCOB-DO:121:0:Weekday:1:24MAR:41057:12345,113:120,1,1,N
114,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795075__MCOB-DO:121:0:Weekday:1:24MAR:41078:12345,"Lynnwood",1,MCOB-DO:121:0:Weekday:1:24MAR:41078:12345,114:50,1,1,N
102,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795076__MCOB-DO:121:0:Weekday:1:24MAR:41069:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:1:24MAR:41069:12345,102:38,1,1,W
119,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795077__MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,"Mountlake Terrace",0,MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,119:117,1,1,S
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795078__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795079__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795080__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795081__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795082__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795083__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795084__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795085__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795086__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795087__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795088__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795089__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795090__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:50,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795091__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:50,1,1,E
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795092__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795093__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795094__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795095__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795096__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795097__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795098__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795099__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795100__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795101__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795102__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795103__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795104__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:43,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795105__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:42,1,1,E
230,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795106__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,230:36,1,1,W
230,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795107__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Smokey Point",0,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,230:36,1,1,W
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795108__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:49,1,1,W
230,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795109__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Darrington",1,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,230:37,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795110__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:49,1,1,W
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795111__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795112__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795113__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795114__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795115__MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31002:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795116__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795117__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795118__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795119__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795120__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,240:49,1,1,W
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795121__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795122__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795123__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:49,1,1,W
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795124__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795125__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795126__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795127__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795128__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,220:42,1,1,E
230,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795129__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Darrington",1,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,230:37,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795130__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:49,1,1,W
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795131__MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31015:12345,220:42,1,1,E
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795132__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,240:49,1,1,W
112,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795133__MCOB-DO:121:0:Weekday:1:24MAR:41039:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:1:24MAR:41039:12345,112:138,1,1,N
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795134__MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31007:12345,220:42,1,1,E
112,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795135__MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,112:138,1,1,N
220,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795136__MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,"Arlington",1,MCOB-DO:121:0:Weekday:1:24MAR:31006:12345,220:42,1,1,E
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795137__MCOB-DO:121:0:Weekday:1:24MAR:41076:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41076:12345,109:82,1,1,N
240,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795138__MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,"Stanwood",0,MCOB-DO:121:0:Weekday:1:24MAR:31004:12345,240:49,1,1,W
112,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795139__MCOB-DO:121:0:Weekday:1:24MAR:41015:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:1:24MAR:41015:12345,112:138,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795140__MCOB-DO:121:0:Weekday:1:24MAR:41065:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41065:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795141__MCOB-DO:121:0:Weekday:1:24MAR:41060:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41060:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795142__MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795143__MCOB-DO:121:0:Weekday:1:24MAR:41013:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41013:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795144__MCOB-DO:121:0:Weekday:1:24MAR:41043:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41043:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795145__MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41030:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795146__MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795147__MCOB-DO:121:0:Weekday:1:24MAR:61064:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:61064:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795148__MCOB-DO:121:0:Weekday:1:24MAR:41037:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41037:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795149__MCOB-DO:121:0:Weekday:1:24MAR:41009:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41009:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795150__MCOB-DO:121:0:Weekday:1:24MAR:41012:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41012:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795151__MCOB-DO:121:0:Weekday:1:24MAR:41007:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41007:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795152__MCOB-DO:121:0:Weekday:1:24MAR:41072:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41072:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795153__MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795154__MCOB-DO:121:0:Weekday:1:24MAR:41008:12345,"Lake Stevens",1,MCOB-DO:121:0:Weekday:1:24MAR:41008:12345,109:82,1,1,N
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795155__MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,"Ash Way P&R",0,MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,109:81,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795156__MCOB-DO:121:0:Weekday:1:24MAR:61064:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:61064:12345,209:91,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795157__MCOB-DO:121:0:Weekday:1:24MAR:41072:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41072:12345,209:91,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795158__MCOB-DO:121:0:Weekday:1:24MAR:41060:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41060:12345,209:91,1,1,S
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795159__MCOB-DO:121:0:Weekday:1:24MAR:41007:12345,"Ash Way P&R",0,MCOB-DO:121:0:Weekday:1:24MAR:41007:12345,109:81,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795160__MCOB-DO:121:0:Weekday:1:24MAR:41044:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41044:12345,209:91,1,1,S
109,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795161__MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,"Ash Way P&R",0,MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,109:81,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795162__MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,209:91,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795163__MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41026:12345,209:91,1,1,S
209,MCOB-DO:121:0:Weekday:1:24MAR:12345,11795164__MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,"Lake Stevens",0,MCOB-DO:121:0:Weekday:1:24MAR:41066:12345,209:91,1,1,S
