service_id,date,exception_type
KPOB-CS:213:6:Sunday:1:24MAR:1234567,20240704,1
KPOB-CS:213:6:Sunday:1:24MAR:1234567,20240902,1
MCOB-DO:113:6:Sunday:1:24MAR:1234567,20240704,1
MCOB-DO:113:6:Sunday:1:24MAR:1234567,20240902,1
KPOB-CS:223:1:Mon-Wed:1:24MAR:123,20240902,2
MCOB-DO:123:0:Weekday:2:24MAR:12345,20240704,2
MCOB-DO:123:0:Weekday:2:24MAR:12345,20240902,2
KPOB-CS:253:2:Thu-Fri:1:24MAR:45,20240704,2
