route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
B25,EN_C4-Weekday,EN_C4-Weekday-078200_B15_132,BROADWAY JCT ALABAMA AV via FULTON,0,36165489,B250029
B14,EN_C4-Weekday,EN_C4-Weekday-078200_B17_768,SPRING CREEK STANLEY AV POSTAL FAC,0,36165365,B140022
B42,EN_C4-Weekday,EN_C4-Weekday-078200_B82_626,ROCKAWAY PKY STA,0,36165752,B421036
B82+,EN_C4-Weekday,EN_C4-Weekday-078200_SBS82_927,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165476,SBS821519
B82,EN_C4-Weekday,EN_C4-Weekday-078300_B82_630,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165718,B820075
B17,EN_C4-Weekday,EN_C4-Weekday-078400_B17_767,CROWN HEIGHTS EASTERN PKY,0,36165380,B170993
B12,EN_C4-Weekday,EN_C4-Weekday-078400_B83_315,EAST NEW YORK ALABAMA AV,0,36165684,B120019
B82+,EN_C4-Weekday,EN_C4-Weekday-078400_SBS82_921,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165480,SBS821520
B45,EN_C4-Weekday,EN_C4-Weekday-078500_B45_811,DOWNTOWN BKLYN COURT ST,1,36165424,B450013
B45,EN_C4-Weekday,EN_C4-Weekday-078500_B65_851,CROWN HEIGHTS RALPH AV,0,36165416,B450011
Q24,EN_C4-Weekday,EN_C4-Weekday-078600_B25_211,JAMAICA 168 ST via ATLANTIC,0,36165692,Q240242
B25,EN_C4-Weekday,EN_C4-Weekday-078700_B25_224,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165495,B250031
B83,EN_C4-Weekday,EN_C4-Weekday-078700_B25_229,SPRING CREEK GATEWAY MALL,1,36165523,B830002
B82,EN_C4-Weekday,EN_C4-Weekday-078700_B82_632,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165738,B820069
B65,EN_C4-Weekday,EN_C4-Weekday-078800_B45_814,DOWNTOWN BKLYN FULTON MALL,1,36165431,B650004
B15,EN_C4-Weekday,EN_C4-Weekday-078900_B15_121,BED-STUY WOODHULL HOSPITAL,1,36165635,B150031
B15,EN_C4-Weekday,EN_C4-Weekday-078900_B15_134,JFK AIRPORT,0,36165592,B150033
Q56,EN_C4-Weekday,EN_C4-Weekday-078900_Q56_457,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165606,Q560014
B12,EN_C4-Weekday,EN_C4-Weekday-078900_Q56_466,LEFFERTS GARDENS OCEAN AV,1,36165681,B120015
Q56,EN_C4-Weekday,EN_C4-Weekday-079000_B12_24,JAMAICA 170 ST via JAMAICA AV,0,36165627,Q560002
B17,EN_C4-Weekday,EN_C4-Weekday-079000_B17_770,CANARSIE SEAVIEW AV,1,36165384,B170092
B25,EN_C4-Weekday,EN_C4-Weekday-079000_B25_225,BROADWAY JCT ALABAMA AV via FULTON,0,36165502,B250029
B83,EN_C4-Weekday,EN_C4-Weekday-079000_Q24_413,BROADWAY JCT VAN SINDEREN AV,0,36165647,B830018
B12,EN_C4-Weekday,EN_C4-Weekday-079100_Q56_462,EAST NEW YORK ALABAMA AV,0,36165670,B120019
B17,EN_C4-Weekday,EN_C4-Weekday-079200_B17_769,CROWN HEIGHTS EASTERN PKY,0,36165382,B170993
B42,EN_C4-Weekday,EN_C4-Weekday-079200_B82_623,ROCKAWAY PKY STA,0,36165750,B421036
B42,EN_C4-Weekday,EN_C4-Weekday-079300_B82_628,CANARSIE PIER,1,36165748,B420005
B82+,EN_C4-Weekday,EN_C4-Weekday-079400_SBS82_914,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165479,SBS821519
B14,EN_C4-Weekday,EN_C4-Weekday-079500_B14_715,CROWN HEIGHTS UTICA AV,1,36165381,B140023
Q24,EN_C4-Weekday,EN_C4-Weekday-079500_B15_117,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165585,Q240239
B83,EN_C4-Weekday,EN_C4-Weekday-079500_B25_226,SPRING CREEK GATEWAY MALL,1,36165653,B830002
B82,EN_C4-Weekday,EN_C4-Weekday-079500_B82_617,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165703,B820075
B82,EN_C4-Weekday,EN_C4-Weekday-079500_B82_625,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165715,B820069
B12,EN_C4-Weekday,EN_C4-Weekday-079500_Q24_417,LEFFERTS GARDENS OCEAN AV,1,36165689,B120015
B65,EN_C4-Weekday,EN_C4-Weekday-079600_B45_807,CROWN HEIGHTS RALPH AV,0,36165427,B650009
B25,EN_C4-Weekday,EN_C4-Weekday-079600_Q24_424,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165501,B250031
B82+,EN_C4-Weekday,EN_C4-Weekday-079600_SBS82_910,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165455,SBS821520
B15,EN_C4-Weekday,EN_C4-Weekday-079700_B12_20,BED-STUY WOODHULL HOSPITAL,1,36165597,B150031
B14,EN_C4-Weekday,EN_C4-Weekday-079700_B14_716,SPRING CREEK STANLEY AV POSTAL FAC,0,36165372,B140022
B15,EN_C4-Weekday,EN_C4-Weekday-079700_B15_135,JFK AIRPORT,0,36165548,B150033
B12,EN_C4-Weekday,EN_C4-Weekday-079700_B25_207,EAST NEW YORK ALABAMA AV,0,36165685,B120019
B25,EN_C4-Weekday,EN_C4-Weekday-079700_Q24_423,BROADWAY JCT ALABAMA AV via FULTON,0,36165493,B250029
Q24,EN_C4-Weekday,EN_C4-Weekday-079800_Q24_416,JAMAICA 168 ST via ATLANTIC,0,36165591,Q240242
B17,EN_C4-Weekday,EN_C4-Weekday-079900_B14_703,CANARSIE SEAVIEW AV,1,36165340,B170092
B45,EN_C4-Weekday,EN_C4-Weekday-080000_B65_859,CROWN HEIGHTS RALPH AV,0,36165413,B450011
B45,EN_C4-Weekday,EN_C4-Weekday-080000_B65_860,DOWNTOWN BKLYN COURT ST,1,36165422,B450013
B83,EN_C4-Weekday,EN_C4-Weekday-080000_Q56_456,BROADWAY JCT VAN SINDEREN AV,0,36165639,B830018
B17,EN_C4-Weekday,EN_C4-Weekday-080100_B17_755,CROWN HEIGHTS EASTERN PKY,0,36165354,B170993
B84,EN_C4-Weekday,EN_C4-Weekday-080100_B45_801,SPRING CREEK GATEWAY MALL,1,36165420,B840058
Q56,EN_C4-Weekday,EN_C4-Weekday-080100_Q56_464,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165607,Q560014
B12,EN_C4-Weekday,EN_C4-Weekday-080200_B12_25,LEFFERTS GARDENS OCEAN AV,1,36165669,B120015
Q56,EN_C4-Weekday,EN_C4-Weekday-080200_Q56_472,JAMAICA 170 ST via JAMAICA AV,0,36165650,Q560002
B65,EN_C4-Weekday,EN_C4-Weekday-080300_B65_861,DOWNTOWN BKLYN FULTON MALL,1,36165440,B650004
B42,EN_C4-Weekday,EN_C4-Weekday-080300_B82_624,ROCKAWAY PKY STA,0,36165741,B421036
B82,EN_C4-Weekday,EN_C4-Weekday-080300_B82_633,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165739,B820069
B12,EN_C4-Weekday,EN_C4-Weekday-080400_B12_13,EAST NEW YORK ALABAMA AV,0,36165677,B120019
B25,EN_C4-Weekday,EN_C4-Weekday-080400_B25_205,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165499,B250031
B83,EN_C4-Weekday,EN_C4-Weekday-080400_B83_314,SPRING CREEK GATEWAY MALL,1,36165652,B830002
B15,EN_C4-Weekday,EN_C4-Weekday-080500_B15_120,BED-STUY WOODHULL HOSPITAL,1,36165657,B150031
B15,EN_C4-Weekday,EN_C4-Weekday-080500_B15_136,JFK AIRPORT,0,36165598,B150033
B25,EN_C4-Weekday,EN_C4-Weekday-080500_B25_217,BROADWAY JCT ALABAMA AV via FULTON,0,36165504,B250029
B42,EN_C4-Weekday,EN_C4-Weekday-080500_B82_626,CANARSIE PIER,1,36165752,B420005
B82+,EN_C4-Weekday,EN_C4-Weekday-080600_SBS82_912,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165477,SBS821519
B82,EN_C4-Weekday,EN_C4-Weekday-080700_B82_620,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165704,B820075
B12,EN_C4-Weekday,EN_C4-Weekday-080800_B12_26,LEFFERTS GARDENS OCEAN AV,1,36165682,B120015
B82+,EN_C4-Weekday,EN_C4-Weekday-080800_SBS82_922,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165474,SBS821520
B17,EN_C4-Weekday,EN_C4-Weekday-080900_B17_757,CROWN HEIGHTS EASTERN PKY,0,36165355,B170993
B17,EN_C4-Weekday,EN_C4-Weekday-080900_B17_758,CANARSIE SEAVIEW AV,1,36165349,B170092
Q24,EN_C4-Weekday,EN_C4-Weekday-081000_B12_14,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165693,Q240239
B14,EN_C4-Weekday,EN_C4-Weekday-081000_B14_706,CROWN HEIGHTS UTICA AV,1,36165367,B140023
B84,EN_C4-Weekday,EN_C4-Weekday-081000_B65_858,EAST NEW YORK NEW LOTS STATION,0,36165437,B840061
B12,EN_C4-Weekday,EN_C4-Weekday-081000_B83_316,EAST NEW YORK ALABAMA AV,0,36165678,B120019
Q24,EN_C4-Weekday,EN_C4-Weekday-081000_Q56_455,JAMAICA 168 ST via ATLANTIC,0,36165584,Q240242
B83,EN_C4-Weekday,EN_C4-Weekday-081000_Q56_459,BROADWAY JCT VAN SINDEREN AV,0,36165640,B830018
B82,EN_C4-Weekday,EN_C4-Weekday-081100_B42_504,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165721,B820069
B65,EN_C4-Weekday,EN_C4-Weekday-081100_B45_806,CROWN HEIGHTS RALPH AV,0,36165426,B650009
B14,EN_C4-Weekday,EN_C4-Weekday-081200_B14_714,SPRING CREEK STANLEY AV POSTAL FAC,0,36165370,B140022
B83,EN_C4-Weekday,EN_C4-Weekday-081200_Q56_473,SPRING CREEK GATEWAY MALL,1,36165519,B830002
B15,EN_C4-Weekday,EN_C4-Weekday-081300_B15_131,BED-STUY WOODHULL HOSPITAL,1,36165555,B150031
B25,EN_C4-Weekday,EN_C4-Weekday-081300_B25_208,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165483,B250031
Q56,EN_C4-Weekday,EN_C4-Weekday-081300_B25_227,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165621,Q560014
B15,EN_C4-Weekday,EN_C4-Weekday-081400_B15_123,JFK AIRPORT,0,36165547,B150033
B25,EN_C4-Weekday,EN_C4-Weekday-081400_B25_221,BROADWAY JCT ALABAMA AV via FULTON,0,36165494,B250029
B42,EN_C4-Weekday,EN_C4-Weekday-081400_B82_628,ROCKAWAY PKY STA,0,36165748,B421036
Q56,EN_C4-Weekday,EN_C4-Weekday-081400_Q56_461,JAMAICA 170 ST via JAMAICA AV,0,36165612,Q560002
B45,EN_C4-Weekday,EN_C4-Weekday-081500_B45_803,CROWN HEIGHTS RALPH AV,0,36165409,B450011
B45,EN_C4-Weekday,EN_C4-Weekday-081500_B65_853,DOWNTOWN BKLYN COURT ST,1,36165415,B450013
B12,EN_C4-Weekday,EN_C4-Weekday-081500_Q56_460,LEFFERTS GARDENS OCEAN AV,1,36165484,B120015
B82+,EN_C4-Weekday,EN_C4-Weekday-081600_SBS82_928,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165464,SBS821519
B42,EN_C4-Weekday,EN_C4-Weekday-081700_B42_506,CANARSIE PIER,1,36165750,B420005
B12,EN_C4-Weekday,EN_C4-Weekday-081700_Q56_470,EAST NEW YORK ALABAMA AV,0,36165679,B120019
B17,EN_C4-Weekday,EN_C4-Weekday-081800_B17_760,CROWN HEIGHTS EASTERN PKY,0,36165353,B170993
B65,EN_C4-Weekday,EN_C4-Weekday-081800_B65_863,DOWNTOWN BKLYN FULTON MALL,1,36165442,B650004
B17,EN_C4-Weekday,EN_C4-Weekday-081900_B17_771,CANARSIE SEAVIEW AV,1,36165386,B170092
B82,EN_C4-Weekday,EN_C4-Weekday-081900_B82_607,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165708,B820075
B82,EN_C4-Weekday,EN_C4-Weekday-081900_B82_634,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165736,B820069
B83,EN_C4-Weekday,EN_C4-Weekday-082000_B25_210,BROADWAY JCT VAN SINDEREN AV,0,36165658,B830018
B82+,EN_C4-Weekday,EN_C4-Weekday-082000_SBS82_915,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165472,SBS821520
B15,EN_C4-Weekday,EN_C4-Weekday-082100_B15_118,BED-STUY WOODHULL HOSPITAL,1,36165599,B150031
B12,EN_C4-Weekday,EN_C4-Weekday-082100_B25_206,LEFFERTS GARDENS OCEAN AV,1,36165668,B120015
B25,EN_C4-Weekday,EN_C4-Weekday-082100_B25_230,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165506,B250031
B83,EN_C4-Weekday,EN_C4-Weekday-082100_B83_313,SPRING CREEK GATEWAY MALL,1,36165695,B830002
Q24,EN_C4-Weekday,EN_C4-Weekday-082200_Q24_415,JAMAICA 168 ST via ATLANTIC,0,36165577,Q240242
B12,EN_C4-Weekday,EN_C4-Weekday-082300_B15_127,EAST NEW YORK ALABAMA AV,0,36165671,B120019
B25,EN_C4-Weekday,EN_C4-Weekday-082300_B25_228,BROADWAY JCT ALABAMA AV via FULTON,0,36165496,B250029
B15,EN_C4-Weekday,EN_C4-Weekday-082300_Q56_465,JFK AIRPORT,0,36165536,B150033
B14,EN_C4-Weekday,EN_C4-Weekday-082500_B14_713,CROWN HEIGHTS UTICA AV,1,36165369,B140023
B42,EN_C4-Weekday,EN_C4-Weekday-082500_B82_626,ROCKAWAY PKY STA,0,36165752,B421036
Q56,EN_C4-Weekday,EN_C4-Weekday-082500_Q24_412,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165617,Q560014
Q24,EN_C4-Weekday,EN_C4-Weekday-082500_Q24_419,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165583,Q240239
B17,EN_C4-Weekday,EN_C4-Weekday-082600_B17_764,CROWN HEIGHTS EASTERN PKY,0,36165387,B170993
B65,EN_C4-Weekday,EN_C4-Weekday-082600_B45_808,CROWN HEIGHTS RALPH AV,0,36165428,B650009
Q56,EN_C4-Weekday,EN_C4-Weekday-082600_Q56_469,JAMAICA 170 ST via JAMAICA AV,0,36165626,Q560002
B82+,EN_C4-Weekday,EN_C4-Weekday-082600_SBS82_923,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165448,SBS821519
B14,EN_C4-Weekday,EN_C4-Weekday-082700_B14_711,SPRING CREEK STANLEY AV POSTAL FAC,0,36165366,B140022
B82,EN_C4-Weekday,EN_C4-Weekday-082700_B82_635,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165719,B820069
B12,EN_C4-Weekday,EN_C4-Weekday-082800_B12_19,LEFFERTS GARDENS OCEAN AV,1,36165485,B120015
B17,EN_C4-Weekday,EN_C4-Weekday-082900_B17_767,CANARSIE SEAVIEW AV,1,36165380,B170092
B42,EN_C4-Weekday,EN_C4-Weekday-082900_B82_610,CANARSIE PIER,1,36165741,B420005
B83,EN_C4-Weekday,EN_C4-Weekday-082900_B83_310,SPRING CREEK GATEWAY MALL,1,36165656,B830002
B15,EN_C4-Weekday,EN_C4-Weekday-083000_B15_122,BED-STUY WOODHULL HOSPITAL,1,36165542,B150031
B25,EN_C4-Weekday,EN_C4-Weekday-083000_B25_231,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165498,B250031
B45,EN_C4-Weekday,EN_C4-Weekday-083000_B45_809,DOWNTOWN BKLYN COURT ST,1,36165425,B450013
B45,EN_C4-Weekday,EN_C4-Weekday-083000_B45_815,CROWN HEIGHTS RALPH AV,0,36165414,B450011
B83,EN_C4-Weekday,EN_C4-Weekday-083000_B83_309,BROADWAY JCT VAN SINDEREN AV,0,36165637,B830018
B12,EN_C4-Weekday,EN_C4-Weekday-083000_Q56_471,EAST NEW YORK ALABAMA AV,0,36165687,B120019
B84,EN_C4-Weekday,EN_C4-Weekday-083100_B65_858,SPRING CREEK GATEWAY MALL,1,36165437,B840058
B82,EN_C4-Weekday,EN_C4-Weekday-083100_B82_627,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165706,B820075
B25,EN_C4-Weekday,EN_C4-Weekday-083200_B25_212,BROADWAY JCT ALABAMA AV via FULTON,0,36165505,B250029
B15,EN_C4-Weekday,EN_C4-Weekday-083200_B25_215,JFK AIRPORT,0,36165533,B150033
B82+,EN_C4-Weekday,EN_C4-Weekday-083200_SBS82_925,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165475,SBS821520
B65,EN_C4-Weekday,EN_C4-Weekday-083300_B45_812,DOWNTOWN BKLYN FULTON MALL,1,36165398,B650004
B12,EN_C4-Weekday,EN_C4-Weekday-083400_B12_21,LEFFERTS GARDENS OCEAN AV,1,36165683,B120015
Q24,EN_C4-Weekday,EN_C4-Weekday-083400_B83_317,JAMAICA 168 ST via ATLANTIC,0,36165570,Q240242
B17,EN_C4-Weekday,EN_C4-Weekday-083500_B17_770,CROWN HEIGHTS EASTERN PKY,0,36165384,B170993
B82,EN_C4-Weekday,EN_C4-Weekday-083500_B82_636,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165732,B820069
B42,EN_C4-Weekday,EN_C4-Weekday-083600_B42_506,ROCKAWAY PKY STA,0,36165750,B421036
B12,EN_C4-Weekday,EN_C4-Weekday-083600_B83_312,EAST NEW YORK ALABAMA AV,0,36165680,B120019
B82+,EN_C4-Weekday,EN_C4-Weekday-083600_SBS82_908,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165447,SBS821519
Q56,EN_C4-Weekday,EN_C4-Weekday-083700_B12_23,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165624,Q560014
B83,EN_C4-Weekday,EN_C4-Weekday-083800_B83_311,SPRING CREEK GATEWAY MALL,1,36165649,B830002
Q56,EN_C4-Weekday,EN_C4-Weekday-083800_Q56_474,JAMAICA 170 ST via JAMAICA AV,0,36165632,Q560002
B15,EN_C4-Weekday,EN_C4-Weekday-083900_B15_128,BED-STUY WOODHULL HOSPITAL,1,36165594,B150031
B17,EN_C4-Weekday,EN_C4-Weekday-083900_B17_769,CANARSIE E 80 ST,1,36165382,B170094
B25,EN_C4-Weekday,EN_C4-Weekday-083900_B25_220,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165500,B250031
B17,EN_C4-Weekday,EN_C4-Weekday-084000_B14_712,CROWN HEIGHTS EASTERN PKY,0,36165350,B170989
B14,EN_C4-Weekday,EN_C4-Weekday-084000_B17_768,CROWN HEIGHTS UTICA AV,1,36165365,B140023
B83,EN_C4-Weekday,EN_C4-Weekday-084000_B25_229,BROADWAY JCT VAN SINDEREN AV,0,36165523,B830018
B84,EN_C4-Weekday,EN_C4-Weekday-084000_B84_553,EAST NEW YORK NEW LOTS STATION,0,36165421,B840061
Q24,EN_C4-Weekday,EN_C4-Weekday-084000_Q24_414,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165582,Q240239
B12,EN_C4-Weekday,EN_C4-Weekday-084100_B12_17,LEFFERTS GARDENS OCEAN AV,1,36165686,B120015
B25,EN_C4-Weekday,EN_C4-Weekday-084100_B12_22,BROADWAY JCT ALABAMA AV via FULTON,0,36165491,B250029
B15,EN_C4-Weekday,EN_C4-Weekday-084100_B25_218,SPRING CREEK DREW ST LINDEN BL,0,36165543,B150032
B65,EN_C4-Weekday,EN_C4-Weekday-084100_B45_814,CROWN HEIGHTS RALPH AV,0,36165431,B650009
B42,EN_C4-Weekday,EN_C4-Weekday-084100_B82_628,CANARSIE PIER,1,36165748,B420005
B14,EN_C4-Weekday,EN_C4-Weekday-084200_B14_710,SPRING CREEK STANLEY AV POSTAL FAC,0,36165329,B140022
B12,EN_C4-Weekday,EN_C4-Weekday-084300_B12_15,EAST NEW YORK ALABAMA AV,0,36165672,B120019
B82,EN_C4-Weekday,EN_C4-Weekday-084300_B82_613,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165722,B820069
B82,EN_C4-Weekday,EN_C4-Weekday-084300_B82_631,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165734,B820075
B82+,EN_C4-Weekday,EN_C4-Weekday-084400_SBS82_926,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165481,SBS821520
B45,EN_C4-Weekday,EN_C4-Weekday-084500_B45_811,CROWN HEIGHTS RALPH AV,0,36165424,B450011
B45,EN_C4-Weekday,EN_C4-Weekday-084500_B45_813,DOWNTOWN BKLYN COURT ST,1,36165416,B450013
Q24,EN_C4-Weekday,EN_C4-Weekday-084500_Q24_418,JAMAICA 168 ST via ATLANTIC,0,36165622,Q240242
B83,EN_C4-Weekday,EN_C4-Weekday-084600_B83_319,SPRING CREEK GATEWAY MALL,1,36165520,B830002
B82+,EN_C4-Weekday,EN_C4-Weekday-084600_SBS82_906,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165478,SBS821519
B42,EN_C4-Weekday,EN_C4-Weekday-084700_B82_610,ROCKAWAY PKY STA,0,36165741,B421036
B15,EN_C4-Weekday,EN_C4-Weekday-084800_B15_124,BED-STUY WOODHULL HOSPITAL,1,36165550,B150031
B25,EN_C4-Weekday,EN_C4-Weekday-084800_B25_222,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165492,B250031
B65,EN_C4-Weekday,EN_C4-Weekday-084800_B45_807,DOWNTOWN BKLYN FULTON MALL,1,36165427,B650004
B17,EN_C4-Weekday,EN_C4-Weekday-084900_B17_773,CANARSIE SEAVIEW AV,1,36165383,B170092
Q56,EN_C4-Weekday,EN_C4-Weekday-084900_B83_308,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165638,Q560014
B12,EN_C4-Weekday,EN_C4-Weekday-084900_Q56_462,LEFFERTS GARDENS OCEAN AV,1,36165670,B120015
B25,EN_C4-Weekday,EN_C4-Weekday-085000_B25_214,BROADWAY JCT ALABAMA AV via FULTON,0,36165503,B250029
Q56,EN_C4-Weekday,EN_C4-Weekday-085000_B25_232,JAMAICA 170 ST via JAMAICA AV,0,36165651,Q560002
B83,EN_C4-Weekday,EN_C4-Weekday-085000_B83_314,BROADWAY JCT VAN SINDEREN AV,0,36165652,B830018
B15,EN_C4-Weekday,EN_C4-Weekday-085000_Q56_467,JFK AIRPORT,0,36165654,B150033
B82,EN_C4-Weekday,EN_C4-Weekday-085100_B82_637,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165737,B820069
B12,EN_C4-Weekday,EN_C4-Weekday-085100_Q56_466,EAST NEW YORK ALABAMA AV,0,36165681,B120019
Q24,EN_C4-Weekday,EN_C4-Weekday-085200_Q24_425,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165563,Q240239
B17,EN_C4-Weekday,EN_C4-Weekday-085300_B17_758,CROWN HEIGHTS EASTERN PKY,0,36165349,B170993
B42,EN_C4-Weekday,EN_C4-Weekday-085300_B42_506,CANARSIE PIER,1,36165750,B420005
B82,EN_C4-Weekday,EN_C4-Weekday-085300_B82_619,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165728,B820075
B14,EN_C4-Weekday,EN_C4-Weekday-085500_B14_716,CROWN HEIGHTS UTICA AV,1,36165372,B140023
B83,EN_C4-Weekday,EN_C4-Weekday-085500_B83_318,SPRING CREEK GATEWAY MALL,1,36165639,B830002
B82+,EN_C4-Weekday,EN_C4-Weekday-085500_SBS82_903,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165463,SBS821519
B12,EN_C4-Weekday,EN_C4-Weekday-085600_B12_27,LEFFERTS GARDENS OCEAN AV,1,36165685,B120015
B65,EN_C4-Weekday,EN_C4-Weekday-085600_B65_861,CROWN HEIGHTS RALPH AV,0,36165440,B650009
Q24,EN_C4-Weekday,EN_C4-Weekday-085600_Q24_405,JAMAICA 168 ST via ATLANTIC,0,36165587,Q240242
B82+,EN_C4-Weekday,EN_C4-Weekday-085600_SBS82_927,SELECT BUS SPRING CRK SEAVIEW via KINGS,0,36165476,SBS821520
B14,EN_C4-Weekday,EN_C4-Weekday-085700_B14_715,SPRING CREEK STANLEY AV POSTAL FAC,0,36165381,B140022
B15,EN_C4-Weekday,EN_C4-Weekday-085700_B15_133,BED-STUY WOODHULL HOSPITAL,1,36165556,B150031
B17,EN_C4-Weekday,EN_C4-Weekday-085700_B17_772,CROWN HEIGHTS EASTERN PKY,0,36165347,B170989
B25,EN_C4-Weekday,EN_C4-Weekday-085700_B25_213,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165507,B250031
B45,EN_C4-Weekday,EN_C4-Weekday-085800_B65_859,DOWNTOWN BKLYN COURT ST,1,36165413,B450013
B42,EN_C4-Weekday,EN_C4-Weekday-085800_B82_626,ROCKAWAY PKY STA,0,36165752,B421036
B12,EN_C4-Weekday,EN_C4-Weekday-085800_Q24_417,EAST NEW YORK ALABAMA AV,0,36165689,B120019
B15,EN_C4-Weekday,EN_C4-Weekday-085900_B15_137,SPRING CREEK DREW ST LINDEN BL,0,36165557,B150032
B17,EN_C4-Weekday,EN_C4-Weekday-085900_B17_766,CANARSIE E 80 ST,1,36165355,B170094
B25,EN_C4-Weekday,EN_C4-Weekday-085900_B25_224,BROADWAY JCT ALABAMA AV via FULTON,0,36165495,B250029
B45,EN_C4-Weekday,EN_C4-Weekday-086000_B65_860,CROWN HEIGHTS RALPH AV,0,36165422,B450011
B82,EN_C4-Weekday,EN_C4-Weekday-086000_B82_638,CONEY ISLAND STILLWELL AV via FLATLANDS,1,36165702,B820069
B83,EN_C4-Weekday,EN_C4-Weekday-086000_Q56_473,BROADWAY JCT VAN SINDEREN AV,0,36165519,B830018
Q56,EN_C4-Weekday,EN_C4-Weekday-086100_B12_24,BROADWAY JCT VAN SINDEREN AV via JAMAICA,1,36165627,Q560014
B84,EN_C4-Weekday,EN_C4-Weekday-086100_B84_553,SPRING CREEK GATEWAY MALL,1,36165421,B840058
Q56,EN_C4-Weekday,EN_C4-Weekday-086200_Q56_475,JAMAICA 170 ST via JAMAICA AV,0,36165606,Q560002
B83,EN_C4-Weekday,EN_C4-Weekday-086300_B25_219,SPRING CREEK GATEWAY MALL,1,36165640,B830002
B65,EN_C4-Weekday,EN_C4-Weekday-086300_B45_806,DOWNTOWN BKLYN FULTON MALL,1,36165426,B650004
B82,EN_C4-Weekday,EN_C4-Weekday-086300_B82_618,SPRING CRK TWRS SEAVIEW AV via KINGS HWY,0,36165720,B820075
B82+,EN_C4-Weekday,EN_C4-Weekday-086300_SBS82_921,SELECT BUS BENSNHRST BAY 38 via FLATLNDS,1,36165480,SBS821519
B12,EN_C4-Weekday,EN_C4-Weekday-086400_B12_28,LEFFERTS GARDENS OCEAN AV,1,36165677,B120015
Q24,EN_C4-Weekday,EN_C4-Weekday-086400_B25_211,LAFAYETTE AV PATCHEN AV via ATLANTIC AV,1,36165692,Q240239
B42,EN_C4-Weekday,EN_C4-Weekday-086500_B82_610,CANARSIE PIER,1,36165741,B420005
B12,EN_C4-Weekday,EN_C4-Weekday-086600_B12_25,EAST NEW YORK ALABAMA AV,0,36165669,B120019
B25,EN_C4-Weekday,EN_C4-Weekday-086600_B25_223,DOWNTOWN BKLYN FRONT ST via FULTON,1,36165489,B250031
B15,EN_C4-Weekday,EN_C4-Weekday-086600_Q56_463,BED-STUY WOODHULL HOSPITAL,1,36165541,B150031
Q24,EN_C4-Weekday,EN_C4-Weekday-086700_B25_233,JAMAICA 168 ST via ATLANTIC,0,36165566,Q240242
